route_distance,traffic_level,num_stops,hour_of_day,delivery_time_minutes
8835.4,1.0,1,5,27.32
3454.63,1.0,2,9,15.45
2608.16,1.3,1,0,12.36
5624.37,1.8,1,13,24.59
8777.42,1.8,1,5,35.28
13879.89,1.3,1,11,44.69
4824.37,1.0,2,23,20.11
7207.16,1.3,1,8,27.53
8102.16,1.0,3,4,26.18
8166.8,1.8,2,6,42.54
14894.82,1.0,3,18,75.24
1600.63,1.3,2,22,12.15
2462.46,1.0,2,19,17.24
14352.23,1.8,3,9,112.32
8528.84,1.3,2,21,35.34
1242.23,1.3,2,8,11.18
3249.48,1.8,2,12,22.35
9197.77,1.0,3,1,29.44
6875.74,1.0,1,19,24.64
1508.69,1.8,1,17,14.19
8218.57,1.3,2,8,41.57
5439.33,1.3,1,1,18.19
4208.31,1.0,2,9,21.62
13249.47,1.0,2,20,42.37
6651.94,1.3,2,13,26.78
14614.39,1.0,1,1,31.01
2984.89,1.8,3,23,14.54
9728.17,1.3,1,3,29.11
11090.7,1.8,1,17,72.16
5863.33,1.8,2,3,32.93
12714.69,1.0,2,3,39.5
9119.3,1.0,2,6,28.98
4603.61,1.3,1,15,17.93
8815.34,1.3,1,8,48.61
7538.9,1.0,1,22,19.52
5566.4,1.3,2,20,35.77
4232.98,1.8,1,2,19.06
1449.91,1.8,1,11,11.51
2642.11,1.0,2,20,15.8
9207.44,1.8,1,7,56.8
3762.17,1.0,2,13,17.36
4142.11,1.0,2,11,20.44
1697.77,1.0,2,22,11.06
5504.29,1.0,3,10,31.37
6967.05,1.0,2,16,24.33
10258.47,1.0,2,6,30.03
10876.63,1.0,2,12,30.08
1651.08,1.3,2,7,11.37
4632.67,1.0,3,13,24.97
8219.06,1.8,1,1,29.34
14793.58,1.8,2,2,61.43
14103.24,1.3,3,13,69.11
1968.79,1.0,1,1,7.46
10740.49,1.8,1,2,36.93
1261.86,1.3,1,6,5.59
7545.43,1.8,1,17,53.19
9371.77,1.0,1,7,28.87
4666.51,1.3,1,14,19.08
8993.39,1.3,1,21,37.11
6442.79,1.0,1,20,24.91
1925.59,1.0,1,1,6.63
5425.76,1.8,3,13,41.45
9740.45,1.0,2,19,41.93
4929.83,1.0,1,16,17.17
5600.46,1.3,1,14,20.36
12429.94,1.8,2,16,62.41
7173.11,1.8,2,12,49.24
4069.85,1.3,1,20,22.83
13664.42,1.0,2,13,48.87
9845.62,1.8,1,10,63.4
13314.47,1.8,2,17,103.65
11043.95,1.3,2,10,49.43
5210.48,1.3,2,0,20.69
7002.0,1.3,1,0,25.73
10365.37,1.3,3,19,48.19
14787.23,1.0,2,21,46.91
5110.62,1.0,2,20,22.68
14731.49,1.0,1,11,37.23
14255.61,1.3,2,8,74.99
14368.3,1.8,3,4,76.52
10521.71,1.3,2,21,42.87
5684.75,1.0,2,5,17.2
6528.54,1.0,1,23,14.99
10865.01,1.3,3,21,49.41
7871.29,1.8,2,2,37.25
12740.91,1.0,1,11,29.43
14025.8,1.8,1,17,81.37
10608.17,1.0,1,3,25.39
6490.98,1.3,3,13,30.71
4568.98,1.0,1,23,15.97
8540.02,1.0,1,5,20.8
8963.59,1.0,1,23,21.32
8618.0,1.3,1,14,35.06
9629.65,1.0,3,2,28.3
641.0,1.0,2,10,10.1
13529.39,1.0,2,23,33.92
13230.95,1.0,3,12,53.58
6830.5,1.0,1,2,20.2
12727.91,1.8,1,8,73.8
9838.8,1.0,1,5,22.65
10588.37,1.3,2,11,42.02
1499.01,1.0,2,16,9.15
3892.52,1.0,1,2,10.93
1658.83,1.0,3,12,16.11
10484.88,1.0,1,11,30.04
14629.0,1.0,1,4,35.62
14453.06,1.0,2,11,46.44
1684.42,1.3,3,7,16.84
11752.33,1.0,1,20,42.83
2955.84,1.3,1,14,16.79
3369.35,1.0,2,0,16.34
12253.6,1.0,2,21,38.76
11853.58,1.0,1,10,46.5
1711.51,1.8,1,6,10.53
3204.59,1.8,2,9,20.41
13646.13,1.0,3,12,60.7
12450.84,1.3,2,1,40.33
2946.45,1.3,2,0,13.18
13355.11,1.0,3,20,54.52
2064.63,1.0,1,4,7.27
12314.37,1.8,1,14,46.91
11950.33,1.3,2,10,57.93
14455.63,1.0,1,5,36.94
7142.48,1.8,1,11,34.76
9165.52,1.3,2,1,37.72
6757.64,1.8,2,18,49.55
2804.3,1.3,1,19,14.67
1014.3,1.0,2,2,11.1
7951.26,1.0,2,5,27.1
7610.37,1.3,2,13,25.94
9796.75,1.8,2,17,66.35
6760.91,1.8,1,10,43.34
3045.52,1.0,1,21,11.31
6970.33,1.3,2,8,44.9
4992.14,1.0,1,14,16.36
7868.37,1.3,1,20,33.89
10209.98,1.3,3,6,46.87
7647.64,1.0,1,23,24.01
1674.87,1.0,1,14,7.17
13116.23,1.0,1,20,41.82
7242.98,1.0,1,8,27.57
11039.56,1.3,2,0,29.73
2730.94,1.0,2,18,16.9
3772.67,1.3,2,0,21.51
13598.16,1.0,1,3,37.29
3647.78,1.3,3,6,27.01
8623.35,1.3,3,20,44.87
5445.1,1.0,2,20,30.89
1133.9,1.0,2,1,7.18
4460.19,1.0,2,5,17.77
12532.02,1.8,2,17,81.77
10664.6,1.3,1,18,52.0
3550.18,1.0,1,2,12.39
3125.14,1.0,2,21,15.83
14669.28,1.0,3,4,50.37
14375.67,1.0,3,6,56.53
10126.28,1.3,1,4,33.58
4646.7,1.0,2,12,20.66
6009.17,1.0,1,11,17.14
8672.41,1.0,3,21,23.37
4260.74,1.8,2,17,26.36
14930.61,1.3,2,21,59.81
3281.18,1.3,1,8,15.32
14312.32,1.0,2,23,41.79
9440.11,1.0,2,4,24.39
5060.79,1.8,2,13,32.41
5969.36,1.0,2,20,28.95
1357.7,1.0,2,15,9.48
1552.16,1.0,3,10,20.11
5172.52,1.8,2,16,38.43
8000.6,1.3,3,9,47.81
11855.07,1.3,2,15,47.52
10007.26,1.3,1,11,38.66
12059.9,1.3,2,5,34.75
4074.29,1.0,1,13,13.31
7390.8,1.8,2,7,43.91
3682.12,1.8,1,15,23.65
12711.25,1.3,2,10,46.26
11797.44,1.0,1,6,44.41
9068.65,1.8,2,10,67.49
10526.35,1.0,1,10,33.79
1452.97,1.3,2,15,14.33
12728.13,1.0,3,13,49.75
901.34,1.8,1,3,7.19
4120.66,1.3,2,1,19.07
7357.02,1.0,2,20,27.1
9965.82,1.0,3,1,27.66
9203.65,1.0,2,18,39.93
10099.7,1.3,2,23,44.0
7204.69,1.8,2,11,39.54
7406.16,1.0,2,1,18.45
12288.66,1.0,2,18,42.47
12397.6,1.0,2,14,36.46
4301.63,1.0,2,21,18.36
2926.73,1.0,1,9,13.54
4916.07,1.0,1,21,17.92
12552.45,1.0,2,1,36.91
12552.82,1.0,1,16,37.52
13671.84,1.0,1,23,36.47
8189.03,1.0,1,6,30.56
13895.73,1.3,2,6,60.18
8779.49,1.3,1,23,32.14
5622.77,1.8,2,9,38.26
7950.87,1.0,1,16,25.23
7093.84,1.8,3,6,52.77
2505.23,1.3,3,12,16.47
13302.82,1.0,1,5,35.99
9030.67,1.0,2,23,30.41
6096.17,1.8,1,12,30.35
6898.77,1.3,2,1,22.32
13103.77,1.3,3,16,38.11
7731.26,1.8,2,15,47.72
14690.16,1.0,2,13,46.95
9729.88,1.3,2,7,61.43
13627.68,1.8,1,20,86.24
2044.09,1.0,2,3,10.25
8076.89,1.8,2,13,33.74
13434.77,1.3,1,18,55.03
11809.96,1.8,1,18,67.48
10560.78,1.8,1,10,64.34
9572.94,1.3,2,3,35.4
7885.15,1.0,3,22,26.66
9333.03,1.0,3,17,37.56
6485.78,1.0,2,21,28.74
13779.18,1.8,1,3,66.18
10900.47,1.3,2,19,45.93
7443.23,1.0,1,23,22.43
4838.19,1.8,2,21,26.33
7404.99,1.3,1,17,34.3
13250.37,1.3,2,7,65.04
9468.04,1.3,1,20,40.11
6933.36,1.8,1,0,27.35
2202.33,1.0,2,0,10.56
3977.79,1.3,1,1,10.84
13308.32,1.0,3,13,41.82
11983.54,1.0,1,7,45.02
3473.95,1.3,2,23,18.09
6365.62,1.8,1,12,32.95
9709.2,1.3,1,18,57.75
1781.05,1.0,3,3,12.87
5779.13,1.0,2,21,20.16
12557.59,1.0,2,13,47.3
9860.95,1.3,1,10,38.59
5118.35,1.8,1,23,20.09
10521.03,1.8,3,7,73.71
12272.97,1.8,1,4,44.88
3716.18,1.8,3,20,31.85
9612.76,1.8,2,15,52.0
4883.43,1.3,2,9,24.0
12292.02,1.3,1,15,42.5
13207.76,1.0,1,10,46.14
8121.85,1.0,3,7,33.76
11140.87,1.3,1,3,42.42
10775.82,1.0,1,17,39.87
3746.97,1.3,2,19,20.63
9214.95,1.0,1,17,27.44
11973.98,1.0,2,21,36.77
3124.6,1.3,2,2,17.7
9741.65,1.8,1,11,50.03
3254.59,1.0,2,16,14.31
12659.46,1.0,2,0,31.98
14511.7,1.3,2,13,44.12
5024.59,1.3,3,11,29.64
7823.58,1.8,2,23,39.65
9438.52,1.8,1,12,48.44
3467.0,1.0,1,9,15.45
10287.81,1.0,1,3,28.8
2941.42,1.0,1,2,10.94
6507.71,1.0,1,16,24.27
2564.44,1.3,1,20,13.51
9871.95,1.0,1,0,23.03
13028.71,1.0,2,2,42.4
5742.96,1.0,2,21,21.8
14785.13,1.3,1,1,44.83
7456.32,1.0,2,5,22.57
4544.29,1.3,2,13,20.62
11405.53,1.3,3,19,61.93
12625.99,1.0,2,7,46.8
3747.07,1.8,3,23,31.43
7404.84,1.3,1,19,37.39
6476.56,1.8,1,13,31.16
10994.11,1.3,1,4,38.69
14696.52,1.3,1,16,57.67
4497.32,1.3,3,5,22.57
5959.79,1.8,1,3,31.68
10980.94,1.0,3,22,36.66
12134.75,1.3,3,23,44.2
10704.04,1.0,3,19,46.92
14229.84,1.8,1,15,79.07
2096.77,1.3,1,14,11.8
10474.03,1.0,2,15,34.75
8999.79,1.0,3,19,44.5
2911.29,1.0,1,15,12.31
1875.17,1.0,3,5,14.51
8045.59,1.3,3,11,38.52
708.43,1.3,1,17,8.0
12485.81,1.0,3,5,42.32
5276.37,1.8,3,6,38.68
9271.09,1.3,2,19,54.16
12527.35,1.3,3,3,46.3
2144.5,1.0,1,1,8.65
13055.24,1.0,3,6,46.22
7630.69,1.0,2,11,23.3
13344.83,1.0,2,2,38.12
2536.15,1.0,1,11,12.61
11495.37,1.8,2,1,65.82
14521.58,1.3,1,23,46.62
9060.82,1.8,1,13,56.8
13051.88,1.0,1,20,46.51
13088.4,1.0,2,13,31.62
9612.07,1.3,2,15,36.95
5181.81,1.0,2,14,21.42
3401.8,1.3,1,18,14.96
1453.68,1.0,1,21,6.74
943.96,1.3,1,5,4.97
10221.31,1.0,1,12,30.35
11970.51,1.0,2,6,43.3
14003.43,1.3,1,2,42.31
2208.22,1.0,2,0,11.18
2351.47,1.0,1,5,7.73
8626.73,1.0,3,0,32.22
8447.71,1.0,3,9,40.31
7916.7,1.8,1,14,41.69
10101.02,1.0,1,11,30.33
6748.58,1.8,2,18,40.9
3801.61,1.3,1,10,17.73
10725.82,1.0,2,21,30.81
4022.13,1.3,3,21,26.78
14166.09,1.3,1,11,51.3
7867.4,1.0,3,18,35.6
1200.96,1.0,2,7,9.48
4774.65,1.0,2,16,27.11
2747.84,1.8,3,5,19.42
12019.29,1.0,2,11,30.7
11907.22,1.0,2,5,28.83
8150.46,1.0,1,11,24.5
10750.9,1.3,1,21,34.62
8798.91,1.0,3,14,37.18
12974.05,1.0,3,5,43.32
13218.76,1.0,3,2,36.16
8667.86,1.8,3,11,48.64
6561.45,1.0,1,16,17.29
4178.59,1.8,1,1,24.29
14264.84,1.3,2,23,43.86
14210.23,1.0,1,2,34.34
1194.47,1.8,2,11,13.18
10954.36,1.8,2,15,57.92
14569.18,1.0,2,1,41.73
5186.99,1.0,2,14,19.15
6625.77,1.3,3,6,36.2
689.76,1.8,2,5,11.16
12319.97,1.3,1,13,47.18
7351.72,1.3,3,18,48.0
12019.7,1.3,3,8,51.61
14357.53,1.8,2,9,83.74
11469.72,1.0,1,0,32.18
1919.49,1.8,1,21,12.92
14361.67,1.0,1,12,36.38
11328.17,1.3,1,9,49.74
10620.2,1.3,2,15,45.01
2904.51,1.0,1,18,12.73
12895.8,1.0,2,7,42.8
5701.1,1.8,3,7,35.29
7771.69,1.0,1,1,21.45
2984.97,1.3,1,1,10.72
2110.83,1.0,3,12,16.38
9648.85,1.0,1,5,22.16
6049.65,1.0,1,3,19.02
1423.51,1.0,3,16,15.11
6160.42,1.0,1,8,18.39
4866.65,1.0,3,17,22.68
4859.41,1.8,2,15,37.15
7196.37,1.0,1,11,21.55
10944.28,1.8,1,11,50.24
2202.05,1.0,2,11,13.22
13417.77,1.3,1,5,36.56
9465.48,1.8,2,0,55.55
7985.36,1.0,3,9,37.26
6520.66,1.8,1,21,39.04
8702.8,1.3,2,18,40.53
7486.26,1.8,1,1,31.72
2796.02,1.0,1,19,12.54
3239.46,1.3,1,6,13.41
12946.19,1.8,3,12,64.33
4239.81,1.3,1,1,12.7
14526.81,1.3,2,17,83.58
1959.82,1.0,3,16,15.42
13153.25,1.0,1,7,48.71
7235.18,1.8,2,10,44.35
9642.68,1.0,2,2,26.91
11490.0,1.3,1,11,46.87
9623.82,1.0,1,21,37.47
13993.35,1.3,1,0,41.04
712.4,1.3,3,14,15.91
12346.96,1.0,2,6,34.96
13052.49,1.3,2,5,37.67
2002.02,1.8,3,0,22.74
9992.55,1.0,1,2,27.27
3624.64,1.8,3,10,31.12
14743.83,1.3,2,15,63.63
4921.51,1.0,2,16,17.95
5522.24,1.0,3,8,24.84
12058.85,1.0,1,16,41.64
10882.39,1.3,1,7,50.54
12505.28,1.0,2,0,31.33
11486.49,1.3,2,11,47.21
4700.12,1.8,1,12,24.64
10483.28,1.0,3,10,46.84
3637.96,1.3,1,3,12.3
7462.6,1.3,1,1,25.93
10954.12,1.0,3,1,28.44
4761.24,1.3,1,12,20.41
2425.74,1.3,1,16,12.43
2638.2,1.0,3,2,11.02
9561.54,1.8,1,6,47.8
4546.04,1.8,2,16,27.89
6244.09,1.0,1,13,20.0
1058.94,1.0,1,21,5.9
864.62,1.8,1,11,5.9
2813.25,1.0,1,9,10.57
3131.73,1.3,3,6,16.47
14244.79,1.0,2,19,51.5
3007.0,1.8,1,4,11.84
8426.76,1.0,1,7,31.52
13111.35,1.3,2,23,41.41
6259.98,1.0,3,20,33.06
7799.13,1.0,1,11,22.74
10239.97,1.0,2,10,38.43
10462.18,1.0,3,6,36.0
5088.05,1.3,2,10,28.27
8718.38,1.0,2,0,22.72
14577.39,1.8,2,3,68.1
1071.04,1.8,3,18,13.51
1812.02,1.0,2,13,11.24
4394.77,1.0,1,21,15.33
9594.26,1.0,1,20,32.58
10095.57,1.0,1,3,27.16
13486.79,1.3,2,3,44.18
10212.96,1.3,1,14,42.56
7328.07,1.8,2,12,41.73
10284.78,1.0,1,5,24.75
2112.25,1.3,2,20,15.66
8977.18,1.0,3,19,41.24
11899.26,1.3,1,14,52.04
8869.57,1.0,3,20,32.16
8322.45,1.8,3,2,40.77
10277.5,1.0,2,1,32.07
7115.11,1.0,2,1,21.38
4714.57,1.0,3,3,14.48
11654.69,1.0,3,10,47.57
552.79,1.0,2,13,7.99
3901.79,1.3,3,13,21.02
8065.25,1.3,3,13,40.61
12058.41,1.0,3,16,39.33
13459.3,1.0,2,5,39.02
13393.17,1.0,1,22,30.66
14668.92,1.3,1,20,69.19
12149.89,1.8,2,4,52.52
11430.27,1.3,1,16,40.25
13740.47,1.3,3,2,50.46
1011.6,1.3,1,9,10.14
7538.22,1.0,1,4,19.6
8223.5,1.0,3,21,31.11
5459.54,1.0,1,8,17.66
12393.4,1.3,2,9,58.38
4956.66,1.0,2,18,31.35
4602.28,1.0,3,11,28.09
4911.47,1.0,1,1,16.26
11083.37,1.8,1,4,41.84
1146.26,1.8,1,20,8.61
4070.88,1.0,3,11,21.46
2206.08,1.3,3,16,16.24
1276.62,1.3,1,7,8.16
7804.33,1.0,1,0,21.22
8974.08,1.3,1,21,31.66
11644.46,1.8,1,12,55.02
6984.93,1.0,2,21,22.26
4259.61,1.8,1,11,24.48
9070.67,1.0,2,9,32.49
11334.61,1.8,1,15,54.91
4223.14,1.0,1,11,18.29
12069.87,1.0,3,12,44.41
7687.91,1.3,3,23,28.39
2449.72,1.3,1,23,11.34
8471.34,1.0,1,14,25.86
8617.85,1.8,2,16,52.73
2346.71,1.0,3,21,22.5
1945.89,1.0,2,18,14.7
1555.71,1.8,3,18,19.06
11180.2,1.0,2,4,30.88
1439.46,1.0,1,17,6.02
4993.4,1.3,1,11,18.6
4992.26,1.3,2,7,25.82
14744.36,1.0,3,13,48.87
12667.89,1.8,2,19,97.58
1898.52,1.0,1,5,8.2
8856.96,1.8,1,6,45.94
3160.07,1.8,3,5,28.58
11357.08,1.8,2,10,70.99
6718.48,1.8,1,11,34.96
11959.23,1.8,1,19,69.48
13902.08,1.0,3,3,40.25
1616.97,1.0,3,0,14.75
14484.26,1.3,1,14,55.02
12043.26,1.8,1,17,71.46
9834.13,1.0,3,7,34.99
2198.4,1.8,3,17,23.43
12261.54,1.0,1,20,52.06
1873.72,1.3,1,12,9.86
14227.78,1.0,2,23,43.87
14478.15,1.3,2,11,55.24
4816.86,1.8,1,10,28.94
12753.66,1.3,1,7,46.39
4173.81,1.0,1,9,15.87
4640.04,1.3,2,22,19.76
7605.89,1.0,1,20,29.06
8139.65,1.0,2,14,27.61
14936.87,1.0,1,3,29.29
10792.93,1.3,2,12,38.58
8023.37,1.0,3,0,30.1
947.27,1.0,2,5,9.84
1353.98,1.0,1,21,8.25
1936.39,1.8,1,11,12.97
12867.04,1.0,3,22,37.04
7466.2,1.8,1,2,34.96
679.8,1.0,2,18,11.06
6798.13,1.0,2,12,25.15
5337.63,1.3,1,9,26.24
9861.45,1.3,1,6,30.23
13568.96,1.8,2,13,75.38
14842.53,1.0,2,1,42.75
1651.19,1.0,1,20,9.84
14600.84,1.0,2,16,44.12
693.79,1.3,2,23,11.45
8014.58,1.3,3,18,55.16
7739.0,1.0,1,2,23.05
6255.18,1.0,1,20,29.86
5574.76,1.0,3,10,20.13
14417.28,1.3,2,12,58.68
12142.99,1.0,1,2,27.41
7883.7,1.0,2,7,28.98
3050.33,1.0,2,15,13.73
6855.38,1.0,2,12,30.94
6093.65,1.8,2,0,32.63
952.79,1.3,2,13,8.08
3980.02,1.0,2,21,13.22
5708.15,1.0,3,8,28.39
4849.16,1.3,1,6,20.9
8203.0,1.3,2,8,38.18
1545.82,1.0,3,14,13.41
12878.3,1.0,2,17,47.1
12938.04,1.8,3,4,68.88
9498.44,1.3,3,14,43.25
7804.8,1.8,3,4,37.59
2707.48,1.0,2,7,17.14
755.7,1.3,2,7,11.85
11490.81,1.0,1,3,28.0
14135.33,1.3,2,17,56.46
5158.38,1.0,3,8,23.82
10385.19,1.0,1,19,30.77
731.45,1.0,1,3,5.29
2779.88,1.8,3,17,24.59
12013.03,1.8,3,1,59.49
13658.18,1.8,3,18,87.5
944.46,1.0,3,22,11.45
10940.21,1.3,2,13,45.75
2087.97,1.0,1,3,7.95
8839.69,1.8,3,16,59.32
12302.05,1.3,3,13,43.8
4646.41,1.0,2,8,18.6
14187.54,1.8,1,19,84.95
1298.71,1.0,2,8,7.78
1364.14,1.8,1,21,9.31
3675.88,1.0,2,10,20.72
1291.52,1.0,2,8,13.44
13550.13,1.3,1,22,41.36
10399.92,1.0,2,0,28.7
4583.24,1.3,3,9,35.28
12594.46,1.3,2,22,40.61
9078.27,1.8,3,7,74.84
3321.06,1.0,1,17,11.41
12432.17,1.0,2,12,42.54
10043.07,1.8,2,19,77.06
9712.5,1.0,1,16,27.85
1236.76,1.8,1,15,9.11
11393.58,1.8,1,8,73.01
12687.72,1.8,1,14,64.65
14117.14,1.0,2,4,37.78
1362.79,1.3,2,19,12.85
1890.68,1.0,1,10,9.08
13817.97,1.3,2,4,53.49
11837.06,1.0,3,3,40.34
9518.35,1.0,1,4,22.39
11809.62,1.0,2,19,59.96
4243.89,1.3,1,0,15.99
14196.29,1.0,1,18,49.38
13305.18,1.0,2,23,35.04
3759.32,1.3,1,15,17.94
3629.78,1.0,1,23,11.84
11109.81,1.0,3,23,38.42
8767.66,1.0,2,14,30.15
14231.34,1.0,1,19,42.36
14516.83,1.8,1,20,85.27
3726.16,1.0,2,3,15.73
11839.27,1.8,2,21,58.27
13748.51,1.8,2,12,70.25
9914.64,1.8,3,23,45.97
11288.06,1.8,2,0,52.26
7916.9,1.8,1,11,37.34
4582.31,1.0,1,8,18.79
13708.82,1.3,3,13,59.37
2369.62,1.0,1,11,7.69
5682.49,1.8,2,16,37.92
4547.69,1.8,1,19,33.52
9925.45,1.8,1,14,51.19
12393.43,1.8,2,13,80.92
10726.15,1.3,1,22,35.02
11587.57,1.0,3,5,28.9
8049.56,1.0,2,18,35.53
12798.76,1.3,2,7,58.9
14488.66,1.0,2,15,41.37
10014.78,1.8,2,19,58.73
13035.46,1.0,2,14,38.01
14412.43,1.0,2,15,55.07
12639.21,1.0,2,19,40.7
9305.46,1.0,2,7,33.24
5363.01,1.3,3,14,23.35
2086.29,1.0,1,16,8.77
2598.47,1.0,3,3,13.14
9164.58,1.0,1,18,32.05
2445.97,1.3,2,21,13.84
5364.92,1.0,3,17,28.74
12151.5,1.0,1,0,31.74
5716.24,1.0,1,22,22.31
13725.19,1.0,2,21,54.61
2381.02,1.3,2,23,13.8
4847.82,1.0,2,7,18.62
1001.21,1.0,1,13,5.37
9099.81,1.0,1,20,38.52
3848.63,1.0,2,9,22.72
10766.11,1.0,3,10,48.42
7480.19,1.8,3,15,43.4
6052.34,1.0,1,9,22.76
13300.15,1.3,1,15,48.45
10459.72,1.3,2,14,30.78
6277.11,1.3,1,1,20.27
14766.32,1.8,1,12,84.94
8565.04,1.3,1,7,44.33
3977.01,1.3,2,20,18.97
6824.48,1.3,2,5,30.62
12468.99,1.0,3,18,55.25
11928.56,1.0,1,20,49.44
11229.43,1.0,2,6,34.0
8132.31,1.0,3,13,33.61
12236.64,1.0,3,0,31.69
7623.43,1.0,1,13,26.53
8130.3,1.8,2,3,44.27
6635.85,1.0,2,6,23.35
10321.32,1.0,2,23,27.54
11232.05,1.8,2,6,55.23
12727.14,1.3,2,3,38.53
12654.67,1.0,1,20,42.78
9752.45,1.8,2,15,45.12
12035.2,1.8,1,13,63.64
8302.55,1.3,1,0,27.52
14092.04,1.0,3,23,37.03
5626.32,1.3,1,12,25.31
7810.22,1.3,1,22,28.98
1942.22,1.0,1,4,7.24
1049.58,1.0,1,2,5.52
6385.81,1.0,3,4,21.1
1250.5,1.3,1,6,8.41
14266.11,1.0,1,5,33.91
12117.8,1.3,2,8,60.69
535.01,1.0,2,22,6.03
12265.39,1.8,1,1,53.83
6018.65,1.8,3,3,38.68
11839.63,1.0,2,12,35.1
10710.02,1.0,3,6,44.06
12992.57,1.0,1,1,33.69
14511.19,1.0,2,17,61.89
11768.14,1.3,1,16,48.43
9591.87,1.3,3,18,51.87
9568.11,1.0,3,10,36.39
13688.95,1.3,2,9,59.25
3456.95,1.0,2,11,14.18
3024.04,1.8,2,5,14.73
11823.75,1.0,1,1,32.76
8038.55,1.0,1,6,18.72
13285.81,1.0,1,20,51.28
13360.35,1.8,3,15,67.91
2994.6,1.0,2,11,17.67
1948.37,1.3,2,23,11.39
1951.75,1.3,2,15,12.01
7662.01,1.0,3,7,38.69
13500.52,1.3,1,22,52.17
3076.06,1.0,2,10,11.61
12048.43,1.0,2,9,42.91
8088.69,1.0,2,9,35.93
1977.22,1.0,3,16,18.22
12088.52,1.0,3,10,49.69
14523.67,1.8,3,3,63.84
11290.04,1.0,2,4,32.78
10644.51,1.0,2,10,48.9
6669.06,1.8,1,9,37.54
6606.61,1.0,2,10,27.87
1315.68,1.0,3,5,9.96
11578.92,1.3,2,15,36.26
819.0,1.8,1,16,8.25
854.21,1.0,2,6,10.43
8281.24,1.0,2,17,36.07
12425.34,1.3,2,12,47.92
6492.61,1.8,1,10,42.37
1922.92,1.8,2,0,13.6
10130.83,1.0,2,1,22.94
12361.14,1.3,3,2,44.34
14841.35,1.0,1,19,57.31
14295.34,1.3,1,3,45.17
1692.78,1.8,2,8,17.34
13849.56,1.0,1,22,26.76
7869.49,1.3,1,8,40.72
10723.86,1.0,2,17,38.43
3056.5,1.3,2,18,20.24
10852.57,1.0,1,8,43.12
7552.28,1.0,2,19,32.36
6259.37,1.0,2,20,23.14
14490.67,1.8,2,7,90.13
1870.73,1.8,1,21,8.77
12550.3,1.0,2,12,35.14
14985.15,1.8,2,23,67.85
4592.85,1.0,2,18,18.79
7982.37,1.3,2,13,33.51
2433.34,1.3,1,12,7.88
12158.93,1.3,1,3,37.16
12077.5,1.0,2,2,30.96
9528.98,1.0,2,7,36.73
2383.78,1.0,1,15,11.01
11975.81,1.0,2,10,35.82
3061.55,1.3,1,15,13.31
7684.92,1.8,2,17,61.47
9656.16,1.0,2,12,39.64
12526.53,1.0,3,23,31.2
11052.24,1.0,1,13,30.52
14478.41,1.0,2,23,31.78
10628.16,1.0,1,19,42.67
8431.61,1.0,2,2,25.49
14594.8,1.0,2,12,42.85
7450.79,1.0,1,1,17.03
7480.32,1.0,3,6,31.37
3137.22,1.0,2,1,13.94
12445.08,1.3,1,1,30.9
12830.23,1.3,1,11,50.65
12241.88,1.0,2,9,36.06
1490.83,1.3,1,3,9.83
4695.91,1.0,1,7,19.65
1803.48,1.0,1,18,7.48
1106.25,1.0,3,6,11.16
8595.91,1.8,2,3,39.29
14684.72,1.3,2,4,57.05
12222.03,1.8,2,5,48.29
8692.04,1.0,3,23,23.71
13767.89,1.8,2,22,66.95
8660.67,1.0,1,2,21.03
2533.87,1.8,3,1,20.73
13160.37,1.0,2,1,25.81
14751.6,1.0,1,12,36.43
661.82,1.0,2,20,7.92
6027.04,1.0,3,20,32.1
2832.05,1.0,2,13,15.78
11036.64,1.0,1,6,31.51
11030.39,1.0,2,3,26.94
1375.31,1.3,1,1,9.38
3525.53,1.3,2,7,24.51
4789.43,1.0,3,12,17.93
5213.83,1.3,3,8,36.03
7296.83,1.8,1,11,37.77
3845.17,1.0,2,4,14.51
3269.64,1.0,3,5,19.35
10049.93,1.0,1,20,34.58
7746.35,1.0,3,20,39.75
13680.61,1.0,3,16,45.39
4544.09,1.0,1,18,15.86
1908.01,1.3,2,7,18.46
11580.52,1.3,1,12,39.75
2151.5,1.3,2,3,15.33
12270.44,1.3,1,0,42.62
13181.35,1.3,2,23,34.89
3056.4,1.0,3,9,15.71
12848.45,1.3,3,19,72.49
1582.73,1.3,2,12,13.26
8009.28,1.8,1,23,28.48
1895.33,1.0,1,22,7.57
4947.03,1.8,1,10,32.12
1153.92,1.3,1,17,8.39
5492.16,1.0,1,3,14.7
7595.99,1.3,1,3,24.99
1504.44,1.3,1,18,9.74
13126.11,1.3,2,10,67.31
4295.83,1.0,3,2,14.54
6745.64,1.0,2,7,23.71
12635.86,1.0,2,16,39.75
589.41,1.3,2,5,7.48
4800.92,1.3,2,2,20.83
6957.29,1.0,2,11,27.61
2571.92,1.0,2,18,14.78
660.3,1.3,2,14,7.92
14848.31,1.3,1,20,62.52
4440.02,1.3,1,14,19.47
12717.75,1.0,1,3,34.95
9822.83,1.0,2,13,32.82
8571.33,1.8,1,0,40.79
13202.63,1.8,3,13,64.46
13820.01,1.8,1,0,55.74
10658.93,1.8,2,4,46.95
13258.1,1.3,2,15,47.42
7023.76,1.8,1,7,35.99
9110.86,1.8,2,6,58.5
11118.33,1.3,3,1,39.84
4764.46,1.3,2,10,26.39
9131.82,1.8,2,13,51.17
3748.24,1.0,1,9,14.12
13501.2,1.0,2,8,53.26
